"BIB_DOC","CTRL_FIELDS","CIS_BIBS","OCLC_BIBS"
24180815,2,1,1
24331098,2,1,1
24969952,2,1,1
24964944,2,1,1
24965809,2,1,1
24967313,2,1,1
25686477,2,1,1
23928183,2,1,1
25026653,2,1,1
25035773,2,1,1
25020272,2,1,1
25035004,2,1,1
25045853,2,1,1
25051127,2,1,1
25050943,2,1,1
26283975,2,1,1
23925009,2,1,1
23923484,2,1,1
24744070,2,1,1
24444877,2,1,1
25251812,2,1,1
24129458,2,1,1
24288562,2,1,1
24766260,2,1,1
25708478,2,1,1
25411755,2,1,1
24945242,2,1,1
24971652,2,1,1
25373594,2,1,1
23967798,2,1,1
24327026,2,1,1
25757018,2,1,1
25774443,2,1,1
24028880,2,1,1
25531810,2,1,1
25533680,2,1,1
23892376,2,1,1
25253517,2,1,1
25025138,2,1,1
25107711,2,1,1
25568785,2,1,1
24275976,2,1,1
24115751,2,1,1
24122121,2,1,1
24206612,2,1,1
24206825,2,1,1
24207304,2,1,1
24234770,2,1,1
24199284,4,1,1
24298570,2,1,1
25742867,2,1,1
26266122,2,1,1
26234291,2,1,1
26260161,2,1,1
24585632,2,1,1
24202295,2,1,1
24551614,2,1,1
25234404,2,1,1
25759051,2,1,1
24214791,3,1,1
25609834,2,1,1
25532010,2,1,1
23862772,2,1,1
24198563,3,1,1
24238303,2,1,1
24359270,2,1,1
24207632,4,1,1
24209899,3,1,1
25253381,2,1,1
25112142,2,1,1
25758239,2,1,1
25153499,2,1,1
25073121,2,1,1
24373042,2,1,1
24546162,2,1,1
24132292,2,1,1
25076466,2,1,1
24106713,2,1,1
25048463,2,1,1
24040022,2,1,1
24233102,2,1,1
24226382,2,1,1
24352249,2,1,1
24163375,2,1,1
25233697,2,1,1
25246516,2,1,1
25256765,2,1,1
24073655,2,1,1
26256487,2,1,1
24227512,4,1,1
24975473,2,1,1
25079760,2,1,1
26248542,2,1,1
24273117,2,1,1
24089968,2,1,1
25478715,2,1,1
25171115,2,1,1
24606166,2,1,1
25805832,2,1,1
24212185,2,1,1
24118960,2,1,1
24409485,2,1,1
25030120,2,1,1
25091174,2,1,1
25346737,2,1,1
25463338,2,1,1
25418276,2,1,1
25029825,2,1,1
24122083,2,1,1
24279257,2,1,1
26284383,2,1,1
26263065,2,1,1
23900489,2,1,1
25551287,2,1,1
25630659,2,1,1
24132016,2,1,1
23929531,2,1,1
23789783,3,1,1
25124239,2,1,1
25062855,2,1,1
24316440,2,1,1
24434402,2,1,1
26255494,2,1,1
24111860,2,1,1
24303729,2,1,1
24317894,2,1,1
24317941,2,1,1
24318770,2,1,1
24330036,2,1,1
25002573,2,1,1
24315217,2,1,1
23998836,2,1,1
24986898,2,1,1
25054445,2,1,1
25671553,2,1,1
24258985,2,1,1
24026765,2,1,1
25586534,2,1,1
25098889,2,1,1
25186966,2,1,1
24209221,4,1,1
24247227,2,1,1
24385838,2,1,1
24293606,2,1,1
20688565,4,1,1
24268084,2,1,1
24339175,2,1,1
24158432,2,1,1
25188770,2,1,1
23918114,2,1,1
24959196,2,1,1
26278078,2,1,1
24351194,2,1,1
25109104,2,1,1
25811544,2,1,1
25117268,2,1,1
25120663,2,1,1
24438755,2,1,1
24400057,2,1,1
25122636,2,1,1
24550132,2,1,1
24204320,2,1,1
25123841,2,1,1
25124647,2,1,1
25084928,2,1,1
25596444,2,1,1
25125723,2,1,1
25126877,2,1,1
25127487,2,1,1
25129957,2,1,1
24081391,2,1,1
25199755,2,1,1
25130567,2,1,1
25528050,2,1,1
24988169,2,1,1
24557721,2,1,1
25215701,2,1,1
25217179,2,1,1
25205497,2,1,1
25632436,2,1,1
25577242,2,1,1
23757002,3,1,1
23954574,2,1,1
25713655,2,1,1
24993702,2,1,1
24993768,2,1,1
24102347,2,1,1
24996734,2,1,1
24996970,2,1,1
24315717,2,1,1
24302102,2,1,1
27293830,2,1,1
24303553,2,1,1
25810120,2,1,1
25195018,2,1,1
24024947,2,1,1
24028588,2,1,1
25098402,2,1,1
25179397,2,1,1
25180083,2,1,1
25179491,2,1,1
25250177,2,1,1
25489516,2,1,1
25642862,2,1,1
25733018,2,1,1
25733420,2,1,1
24490512,2,1,1
25208920,2,1,1
25045050,2,1,1
25462296,2,1,1
25614560,2,1,1
24954479,2,1,1
25621328,2,1,1
25045602,2,1,1
25750040,2,1,1
25152244,2,1,1
24986206,2,1,1
24466029,2,1,1
24466379,2,1,1
24337998,2,1,1
24512058,2,1,1
25585963,2,1,1
26274077,2,1,1
25477538,2,1,1
24349977,2,1,1
24260605,2,1,1
20444305,4,1,1
24551213,2,1,1
26266069,2,1,1
25144361,2,1,1
25144148,2,1,1
24551127,2,1,1
25083798,2,1,1
25143476,2,1,1
25224349,2,1,1
24566879,2,1,1
23933267,2,1,1
25130160,2,1,1
24047657,2,1,1
25707563,2,1,1
26269260,2,1,1
24323183,2,1,1
24204844,4,1,1
25187630,2,1,1
24528361,2,1,1
25136877,2,1,1
24365273,2,1,1
25047352,2,1,1
24023284,2,1,1
24023104,2,1,1
25069130,2,1,1
24344683,2,1,1
24126988,2,1,1
25603969,2,1,1
24492751,2,1,1
24350578,2,1,1
25185152,2,1,1
25183466,2,1,1
24651472,2,1,1
25192915,2,1,1
25090326,2,1,1
25066558,2,1,1
24528198,2,1,1
23904834,2,1,1
25095739,2,1,1
25196484,2,1,1
24219590,4,1,1
24296863,2,1,1
24968916,2,1,1
24669642,2,1,1
23742490,3,1,1
25096188,2,1,1
25790493,2,1,1
24280669,3,1,1
25734477,2,1,1
24859786,2,1,1
25574029,2,1,1
25210675,2,1,1
25210573,2,1,1
25212241,2,1,1
25212131,2,1,1
25227945,2,1,1
25213778,2,1,1
25569224,2,1,1
25219302,2,1,1
23790999,3,1,1
24569854,2,1,1
25700074,2,1,1
25550507,2,1,1
25236196,2,1,1
24458038,2,1,1
25760422,2,1,1
23796337,3,1,1
24517882,2,1,1
25671113,2,1,1
25752646,2,1,1
25603545,2,1,1
24397394,2,1,1
24259040,2,1,1
25203287,2,1,1
24386642,2,1,1
25528809,2,1,1
24243995,2,1,1
24098517,2,1,1
24985732,2,1,1
24985250,2,1,1
24396866,2,1,1
25067802,2,1,1
25067974,2,1,1
23999245,4,2,2
25758838,2,1,1
25624862,2,1,1
25499041,2,1,1
23994514,4,2,2
23998218,4,2,2
24003877,4,2,2
24002326,4,2,2
25707301,2,1,1
24016617,4,2,2
24682269,2,1,1
24006961,4,2,2
24015354,4,2,2
24022611,4,2,2
24026482,4,2,2
24020541,4,2,2
24020072,4,2,2
24024169,4,2,2
24022751,4,2,2
26251438,2,1,1
24033739,4,2,2
24039693,4,2,2
24028352,4,2,2
24031923,4,2,2
24037497,4,2,2
24030929,4,2,2
25504487,2,1,1
24034969,4,2,2
24032364,4,2,2
24032631,4,2,2
24043941,4,2,2
24045250,4,2,2
23783671,3,1,1
24693897,2,1,1
23851145,2,1,1
24044340,4,2,2
24052649,4,2,2
24054996,4,2,2
24054057,4,2,2
24068241,4,2,2
24060867,4,2,2
24068819,4,2,2
25631363,2,1,1
24061770,4,2,2
24062058,4,2,2
24077841,4,2,2
24071756,4,2,2
24070991,4,2,2
24081216,4,2,2
24082339,4,2,2
24085729,4,2,2
24083103,4,2,2
24092400,4,2,2
24189793,2,1,1
25158694,2,1,1
24488886,2,1,1
25274850,2,1,1
24538552,2,1,1
24307152,2,1,1
25458884,2,1,1
25514552,2,1,1
24744528,2,1,1
25810155,2,1,1
24416858,2,1,1
24161902,2,1,1
23947935,2,1,1
24431455,2,1,1
24585958,2,1,1
24359046,2,1,1
24360221,2,1,1
25798954,2,1,1
25599634,2,1,1
24861619,2,1,1
24283763,2,1,1
23880107,2,1,1
24322549,2,1,1
23736340,4,1,1
23735871,4,1,1
24408308,2,1,1
24264110,2,1,1
23736022,4,1,1
23735753,4,1,1
25639954,2,1,1
23793675,4,1,1
26281031,2,1,1
24992448,2,1,1
24940361,2,1,1
24409774,2,1,1
24940578,2,1,1
23773463,4,1,1
25298142,2,1,1
23784191,3,1,1
24987319,2,1,1
23773219,4,1,1
24345757,2,1,1
25233499,2,1,1
25020756,2,1,1
23758848,4,1,1
23921414,2,1,1
24543693,2,1,1
25046925,2,1,1
24258616,2,1,1
25239654,2,1,1
25215648,2,1,1
25239792,2,1,1
25794655,2,1,1
23789149,4,1,1
25106373,2,1,1
25503504,2,1,1
25604418,2,1,1
23901550,2,1,1
24151698,2,1,1
24245884,2,1,1
23905172,2,1,1
25183921,2,1,1
23854276,2,1,1
25798074,2,1,1
23800481,3,1,1
24235005,2,1,1
23797009,4,1,1
24150175,2,1,1
25603923,2,1,1
25106160,2,1,1
23951229,2,1,1
25201301,2,1,1
23878041,2,1,1
23752754,3,1,1
24301404,2,1,1
23879780,2,1,1
24201986,4,1,1
24073267,2,1,1
24689308,2,1,1
24203412,2,1,1
24152257,2,1,1
23951419,2,1,1
24451497,2,1,1
24202214,4,1,1
24452220,2,1,1
24102654,2,1,1
24151815,2,1,1
24151759,2,1,1
24651430,2,1,1
23954271,2,1,1
24204694,3,1,1
23955745,2,1,1
23953863,2,1,1
23955277,2,1,1
25388511,2,1,1
24205270,3,1,1
25388787,2,1,1
25222061,2,1,1
24154499,2,1,1
25665508,2,1,1
25663458,2,1,1
25664879,2,1,1
25516530,2,1,1
25324861,2,1,1
24555345,2,1,1
23907052,2,1,1
25749451,2,1,1
24206366,2,1,1
24206464,5,1,1
24256059,2,1,1
25306919,2,1,1
23909680,2,1,1
24255875,2,1,1
23783722,4,1,1
24436749,2,1,1
23909266,2,1,1
23913148,2,1,1
24479434,2,1,1
24207214,3,1,1
23918219,2,1,1
24108837,2,1,1
23918324,2,1,1
23915932,2,1,1
23918054,2,1,1
24210035,2,1,1
24459245,2,1,1
23759494,3,1,1
24257474,2,1,1
24209005,4,1,1
24151568,2,1,1
24211428,2,1,1
24210354,2,1,1
24114583,2,1,1
25470156,2,1,1
24361877,2,1,1
24411371,2,1,1
24523098,2,1,1
25496996,2,1,1
24161866,2,1,1
24311988,2,1,1
24562331,2,1,1
24041394,2,1,1
24412913,2,1,1
24412260,2,1,1
24163181,2,1,1
25521272,2,1,1
25511384,2,1,1
25497979,2,1,1
25543146,2,1,1
25506350,2,1,1
25510723,2,1,1
25520509,2,1,1
25519571,2,1,1
24413759,2,1,1
25518343,2,1,1
24565192,2,1,1
25521022,2,1,1
24561230,2,1,1
25533859,2,1,1
24314529,2,1,1
24427635,2,1,1
24260296,2,1,1
24258369,2,1,1
25578862,2,1,1
24259636,2,1,1
24257545,2,1,1
24475606,2,1,1
24258142,2,1,1
24216492,3,1,1
24216857,3,1,1
24258020,2,1,1
24283799,2,1,1
24257607,2,1,1
24216795,3,1,1
24358240,2,1,1
24360774,2,1,1
25593235,2,1,1
24359861,2,1,1
24168198,2,1,1
25593338,2,1,1
24937186,2,1,1
23982789,2,1,1
23988101,4,2,2
24417651,2,1,1
23971013,2,1,1
24020082,2,1,1
24417738,2,1,1
24469050,2,1,1
23970429,2,1,1
24013925,2,1,1
24120834,2,1,1
24219499,2,1,1
24519126,2,1,1
24219611,3,1,1
24457508,2,1,1
25652887,2,1,1
25580000,2,1,1
25589044,2,1,1
25588878,2,1,1
24269190,2,1,1
25670561,2,1,1
24269918,2,1,1
23745215,3,1,1
23747283,3,1,1
24140042,2,1,1
24573096,2,1,1
24271437,2,1,1
23746532,3,1,1
24111309,2,1,1
25556893,2,1,1
23774476,3,1,1
23775312,4,1,1
25554199,2,1,1
25599566,2,1,1
24573929,2,1,1
23939819,2,1,1
24220688,4,1,1
24125346,2,1,1
24220899,3,1,1
25599662,2,1,1
24125102,2,1,1
24027552,2,1,1
25558313,2,1,1
25563067,2,1,1
24574289,2,1,1
25601707,2,1,1
24125145,2,1,1
24221787,4,1,1
24325101,2,1,1
24221244,2,1,1
25572520,2,1,1
24220579,2,1,1
24324993,2,1,1
24126759,2,1,1
24126620,2,1,1
25572490,2,1,1
24225144,2,1,1
24273916,2,1,1
25198133,2,1,1
24322683,2,1,1
24322390,2,1,1
24320492,2,1,1
24436621,2,1,1
24321720,2,1,1
24575608,2,1,1
24170584,2,1,1
24425085,2,1,1
24278500,2,1,1
24028992,2,1,1
23782054,3,1,1
25627442,2,1,1
24327988,2,1,1
24276433,2,1,1
24525932,2,1,1
25801080,2,1,1
25631036,2,1,1
23879004,2,1,1
25633799,2,1,1
24079045,2,1,1
23879101,2,1,1
24477957,2,1,1
25647321,2,1,1
24031148,2,1,1
23779478,3,1,1
24420562,2,1,1
24200640,2,1,1
24129540,2,1,1
24129808,2,1,1
24080262,2,1,1
24279760,3,1,1
23881121,2,1,1
24535900,2,1,1
24229650,2,1,1
24330109,2,1,1
25731644,2,1,1
24330527,2,1,1
24280258,2,1,1
24134198,2,1,1
24101628,2,1,1
24096493,2,1,1
23934178,2,1,1
24231481,2,1,1
25525093,2,1,1
23882505,2,1,1
24233290,2,1,1
24132419,2,1,1
24109560,2,1,1
24181062,2,1,1
24333224,2,1,1
25198194,2,1,1
25720802,2,1,1
23750431,4,1,1
25720864,2,1,1
25721739,2,1,1
24283050,2,1,1
24084705,2,1,1
25721888,2,1,1
24037569,2,1,1
24283550,2,1,1
24284023,2,1,1
24284214,2,1,1
24136461,2,1,1
24137478,2,1,1
24137521,2,1,1
23735440,4,1,1
25811196,2,1,1
23735401,3,1,1
25799724,2,1,1
23737192,4,1,1
24040918,2,1,1
24387802,2,1,1
24275128,2,1,1
24594508,2,1,1
24979500,2,1,1
23789638,4,1,1
24033120,2,1,1
24388895,2,1,1
24436496,2,1,1
25145724,2,1,1
24034260,2,1,1
24033820,2,1,1
24436445,2,1,1
23757930,3,1,1
24489726,2,1,1
24438334,2,1,1
24437563,2,1,1
24340303,2,1,1
25403257,2,1,1
24338716,2,1,1
24189231,2,1,1
24044487,2,1,1
24141023,2,1,1
24491675,2,1,1
24540075,2,1,1
23792838,4,1,1
24142943,2,1,1
24289803,2,1,1
24176497,2,1,1
24491327,2,1,1
24679876,2,1,1
24790812,2,1,1
23992224,2,1,1
23792988,3,1,1
24143458,2,1,1
24094234,2,1,1
24093287,2,1,1
24393213,2,1,1
26286379,2,1,1
24343565,2,1,1
26286712,2,1,1
24439503,2,1,1
24491946,2,1,1
24492122,2,1,1
24294138,2,1,1
23795296,3,1,1
24193092,2,1,1
24193809,2,1,1
23945084,2,1,1
24089870,2,1,1
24193443,2,1,1
23742463,4,1,1
24523359,2,1,1
24096528,2,1,1
24146547,2,1,1
24096086,2,1,1
24098228,2,1,1
24347302,2,1,1
24097877,2,1,1
24097915,2,1,1
24345932,2,1,1
25187515,2,1,1
24196155,2,1,1
24147895,2,1,1
25495612,2,1,1
23895883,2,1,1
26273982,2,1,1
24147640,2,1,1
24196386,2,1,1
24347509,2,1,1
23798372,3,1,1
23799101,3,1,1
24950460,2,1,1
24950196,2,1,1
25002222,2,1,1
24199504,2,1,1
24199260,3,1,1
25251240,2,1,1
25435514,2,1,1
24951700,2,1,1
24141878,2,1,1
24130950,2,1,1
23996176,4,2,2
24132459,2,1,1
24132251,2,1,1
24132111,2,1,1
24131866,2,1,1
23745396,3,1,1
24448023,2,1,1
23745657,3,1,1
25651126,2,1,1
25700605,2,1,1
23745189,3,1,1
25700833,2,1,1
23786936,3,1,1
25152184,2,1,1
25002720,2,1,1
25501279,2,1,1
25477144,2,1,1
25801889,2,1,1
25454644,2,1,1
25802358,2,1,1
25156018,2,1,1
25604838,2,1,1
25551177,2,1,1
25555819,2,1,1
25556491,2,1,1
25006970,2,1,1
25008538,2,1,1
25501465,2,1,1
24178934,2,1,1
24143403,2,1,1
24908446,2,1,1
24615720,2,1,1
25606796,2,1,1
25357752,2,1,1
24958673,2,1,1
25804263,2,1,1
26246661,2,1,1
24972471,2,1,1
25011777,2,1,1
25508015,2,1,1
26268401,2,1,1
24910086,2,1,1
25160482,2,1,1
25160766,2,1,1
24910441,2,1,1
25577456,2,1,1
25359762,2,1,1
25658386,2,1,1
25608973,2,1,1
25111474,2,1,1
24123872,2,1,1
26279703,2,1,1
25211301,2,1,1
24216750,2,1,1
25611594,2,1,1
26280975,2,1,1
25561612,2,1,1
25595490,2,1,1
25661019,2,1,1
25610221,2,1,1
25461188,2,1,1
25595577,2,1,1
25589467,2,1,1
26252286,2,1,1
25595827,2,1,1
25014962,2,1,1
25529185,2,1,1
25564194,2,1,1
25597342,2,1,1
25165265,2,1,1
26288383,2,1,1
25212551,2,1,1
25614007,2,1,1
25514265,2,1,1
25612774,2,1,1
25665593,2,1,1
25015146,2,1,1
25515526,2,1,1
25663942,2,1,1
24225021,2,1,1
25664683,2,1,1
24226036,3,1,1
24967818,2,1,1
24968154,2,1,1
25017520,2,1,1
25762851,2,1,1
25515706,2,1,1
25216712,2,1,1
24225525,4,1,1
25651695,2,1,1
25018089,2,1,1
25725217,2,1,1
25724067,2,1,1
25468372,2,1,1
25517345,2,1,1
25716688,2,1,1
25169080,2,1,1
25764809,2,1,1
25069421,2,1,1
25728702,2,1,1
24147479,2,1,1
24188639,2,1,1
25059547,2,1,1
25268405,2,1,1
25018960,2,1,1
25727072,2,1,1
25093537,2,1,1
25018867,2,1,1
25217964,2,1,1
25114931,2,1,1
25766334,2,1,1
25219007,2,1,1
24464462,2,1,1
25766447,2,1,1
25111996,2,1,1
25617830,2,1,1
25748729,2,1,1
25667746,2,1,1
25745217,2,1,1
25748037,2,1,1
25717652,2,1,1
25668907,2,1,1
25369789,2,1,1
25569708,2,1,1
25743736,2,1,1
25172617,2,1,1
25719882,2,1,1
25120563,2,1,1
25071781,2,1,1
24972493,2,1,1
25371206,2,1,1
25287439,2,1,1
24972329,2,1,1
25628069,2,1,1
25121908,2,1,1
25769840,2,1,1
25804640,2,1,1
25319968,2,1,1
25225564,2,1,1
25175923,2,1,1
25771002,2,1,1
26251552,2,1,1
25176086,2,1,1
25523358,2,1,1
25574886,2,1,1
25025071,2,1,1
25178053,2,1,1
23998914,4,2,2
25656373,2,1,1
25772748,2,1,1
25661417,2,1,1
24025804,2,1,1
25225872,2,1,1
24976534,2,1,1
24124844,2,1,1
25728179,2,1,1
24461211,2,1,1
24281200,2,1,1
25625445,2,1,1
25775030,2,1,1
25627303,2,1,1
25775398,2,1,1
25181445,2,1,1
25530204,2,1,1
25529904,2,1,1
25081767,2,1,1
25609637,2,1,1
25684086,2,1,1
25684691,2,1,1
24426391,2,1,1
25679204,2,1,1
25030176,2,1,1
25778583,2,1,1
25779914,2,1,1
25779335,2,1,1
25692640,2,1,1
25636771,2,1,1
24978080,2,1,1
23970474,2,1,1
25703792,2,1,1
25675592,2,1,1
25706821,2,1,1
25085154,2,1,1
25767098,2,1,1
25033246,2,1,1
24397613,2,1,1
25033214,2,1,1
25476486,2,1,1
25772133,2,1,1
25753430,2,1,1
25533351,2,1,1
24298382,2,1,1
24297745,2,1,1
25484458,2,1,1
24866298,2,1,1
25584478,2,1,1
24774687,4,2,2
25187546,2,1,1
25188298,2,1,1
25761279,2,1,1
24413306,2,1,1
25436766,2,1,1
24937883,2,1,1
24986578,2,1,1
24937453,2,1,1
25735357,2,1,1
25703097,2,1,1
25137363,2,1,1
24987470,2,1,1
26257183,2,1,1
25036955,2,1,1
25587785,2,1,1
25237897,2,1,1
26275912,2,1,1
25538011,2,1,1
25241987,2,1,1
25261294,2,1,1
25240213,2,1,1
25240303,2,1,1
25191962,2,1,1
25589275,2,1,1
25192700,2,1,1
26258572,2,1,1
25738556,2,1,1
24091740,4,2,2
25638363,2,1,1
25443028,2,1,1
25753483,2,1,1
25585896,2,1,1
25215827,2,1,1
25092183,2,1,1
25748937,2,1,1
25244821,2,1,1
25196015,2,1,1
25761974,2,1,1
25243052,2,1,1
25494400,2,1,1
25044234,2,1,1
26260907,2,1,1
25579799,2,1,1
25694718,2,1,1
24995731,2,1,1
25197875,2,1,1
24385795,2,1,1
24082819,2,1,1
24946403,2,1,1
25793581,2,1,1
25793642,2,1,1
24944372,2,1,1
24523049,2,1,1
25221260,2,1,1
25147045,2,1,1
25695031,2,1,1
24391629,2,1,1
24392025,2,1,1
24402297,2,1,1
24403380,2,1,1
25596822,2,1,1
24946588,2,1,1
25645763,2,1,1
24403627,2,1,1
24997454,2,1,1
24997530,2,1,1
24947818,2,1,1
25741974,2,1,1
25796172,2,1,1
25796660,2,1,1
25612822,2,1,1
25747356,2,1,1
24415279,2,1,1
26237022,2,1,1
26249126,2,1,1
26246933,2,1,1
25048800,2,1,1
25048527,2,1,1
24991847,2,1,1
26262609,2,1,1
25649873,2,1,1
25649991,2,1,1
24428611,2,1,1
24429705,2,1,1
24427571,2,1,1
26252466,2,1,1
25689890,2,1,1
25689580,2,1,1
25692702,2,1,1
25591545,2,1,1
25525547,2,1,1
26256336,2,1,1
25142618,2,1,1
25143032,2,1,1
24434769,2,1,1
24435839,2,1,1
26261759,2,1,1
26260450,2,1,1
26261928,2,1,1
26264093,2,1,1
25632890,2,1,1
24444447,2,1,1
24443728,2,1,1
24446097,2,1,1
26267496,2,1,1
25651807,2,1,1
25677688,2,1,1
23952739,2,1,1
23748739,4,1,1
23960124,2,1,1
25502378,2,1,1
23750316,3,1,1
23750207,4,1,1
23752217,4,1,1
23750791,4,1,1
24470253,2,1,1
26276213,2,1,1
23759774,4,1,1
24498137,2,1,1
23761930,4,1,1
23761354,4,1,1
24267249,2,1,1
24150778,2,1,1
24209662,2,1,1
26281543,2,1,1
25517970,2,1,1
25120055,2,1,1
26288539,2,1,1
26238017,2,1,1
23786686,4,1,1
26238157,2,1,1
24018441,2,1,1
26289884,2,1,1
25535916,2,1,1
26289802,2,1,1
26260807,2,1,1
24281694,4,1,1
26265570,2,1,1
24106796,2,1,1
26242947,2,1,1
26291380,2,1,1
26242403,2,1,1
24079707,2,1,1
24110869,2,1,1
26243962,2,1,1
25489894,2,1,1
24549674,2,1,1
24364832,2,1,1
25648220,2,1,1
24462661,2,1,1
26254634,2,1,1
24344068,2,1,1
26283376,2,1,1
24046689,2,1,1
26252641,2,1,1
24968229,2,1,1
25515287,2,1,1
25664025,2,1,1
25559995,2,1,1
20293904,8,2,2
24184946,4,1,1
24338972,2,1,1
23789954,4,1,1
24433292,2,1,1
25242496,2,1,1
24579842,2,1,1
24021876,2,1,1
23737964,4,1,1
25611464,2,1,1
25576098,2,1,1
26251022,2,1,1
26235898,2,1,1
24123539,2,1,1
25159894,2,1,1
24583652,2,1,1
26255356,2,1,1
23966612,2,1,1
24956484,2,1,1
26253475,2,1,1
26253501,2,1,1
26255517,2,1,1
26255445,2,1,1
24283415,2,1,1
25063404,2,1,1
24123572,2,1,1
24467097,2,1,1
24466903,2,1,1
24103414,2,1,1
24163457,2,1,1
24227693,4,1,1
24227026,2,1,1
25612253,2,1,1
26285495,2,1,1
25060269,2,1,1
25220857,2,1,1
24081530,2,1,1
23754573,3,1,1
25531949,2,1,1
24046380,2,1,1
25086567,2,1,1
24086336,2,1,1
21379043,4,1,1
23799313,3,1,1
25671208,2,1,1
25612407,2,1,1
24729790,2,1,1
25615958,2,1,1
23797715,3,1,1
25000888,2,1,1
24168953,2,1,1
24083973,2,1,1
24574017,2,1,1
25034251,2,1,1
25765086,2,1,1
25097351,2,1,1
25024246,2,1,1
25312452,2,1,1
25106471,2,1,1
25812257,2,1,1
24029749,2,1,1
25734852,2,1,1
25512066,2,1,1
25672514,2,1,1
24254060,2,1,1
24254295,2,1,1
24161789,2,1,1
24161713,2,1,1
25547989,2,1,1
24255559,2,1,1
24165961,2,1,1
24291472,2,1,1
24256630,2,1,1
25233228,2,1,1
25626865,2,1,1
24274750,2,1,1
25266686,2,1,1
24936931,2,1,1
24810649,4,2,2
26253790,2,1,1
24178546,2,1,1
24206648,3,1,1
24522113,2,1,1
24189553,3,1,1
24681979,4,2,2
25072523,2,1,1
25501817,2,1,1
24207521,3,1,1
24230267,2,1,1
25153265,2,1,1
24526796,2,1,1
24989475,2,1,1
24474263,2,1,1
25161953,2,1,1
24119451,2,1,1
24119747,2,1,1
25166808,2,1,1
25111827,2,1,1
24476681,2,1,1
24119836,2,1,1
24981355,2,1,1
24981295,2,1,1
25177161,2,1,1
23742119,3,1,1
24482776,2,1,1
25059463,2,1,1
25040682,2,1,1
24279414,4,1,1
25048745,2,1,1
23908414,2,1,1
25523327,2,1,1
24136429,2,1,1
23953612,2,1,1
25756797,2,1,1
24357334,2,1,1
24407039,2,1,1
25702095,2,1,1
24231819,2,1,1
24515134,2,1,1
24372335,2,1,1
25536102,2,1,1
24131197,2,1,1
24131368,2,1,1
24365943,2,1,1
25723309,2,1,1
26262236,2,1,1
23760076,3,1,1
24154194,2,1,1
24685025,4,2,2
25029399,2,1,1
24319985,2,1,1
24344910,2,1,1
24162734,2,1,1
24350738,2,1,1
24350166,2,1,1
24351344,2,1,1
25563949,2,1,1
25036982,2,1,1
24141574,2,1,1
24783337,4,2,2
26275709,2,1,1
24362258,2,1,1
24150206,2,1,1
24362506,2,1,1
24364123,2,1,1
24138065,2,1,1
24366970,2,1,1
25242640,2,1,1
29745793,2,1,1
24478429,2,1,1
24142787,2,1,1
24069425,2,1,1
24197759,2,1,1
27307335,2,1,1
24354815,2,1,1
25060322,2,1,1
24939081,2,1,1
25071337,2,1,1
24464009,2,1,1
25002659,2,1,1
25106406,2,1,1
25106286,2,1,1
25531003,2,1,1
25246880,2,1,1
24303174,2,1,1
25146191,2,1,1
25025983,2,1,1
26248204,2,1,1
24478162,2,1,1
24949012,2,1,1
24046231,2,1,1
24949320,2,1,1
25118588,2,1,1
24366637,2,1,1
24048421,2,1,1
24268180,2,1,1
26269089,2,1,1
25146757,2,1,1
25038388,2,1,1
25082290,2,1,1
24010408,4,2,2
25791577,2,1,1
25801515,2,1,1
25168988,2,1,1
25799520,2,1,1
25163287,2,1,1
24332972,2,1,1
23795083,3,1,1
24219797,3,1,1
23794734,3,1,1
25762033,2,1,1
24953614,2,1,1
24492797,2,1,1
24472348,2,1,1
24528625,2,1,1
24980348,2,1,1
24481437,2,1,1
25591330,2,1,1
25541986,2,1,1
25785581,2,1,1
24954780,2,1,1
24402007,2,1,1
24493466,2,1,1
26268860,2,1,1
24361833,2,1,1
24399344,2,1,1
26246796,2,1,1
24588689,2,1,1
24103063,2,1,1
24468023,2,1,1
25298292,2,1,1
24466814,2,1,1
25006506,2,1,1
24170189,2,1,1
25362990,2,1,1
24957106,2,1,1
24959547,2,1,1
24959829,2,1,1
25565310,2,1,1
24962262,2,1,1
24963264,2,1,1
24962745,2,1,1
24968524,2,1,1
24965060,2,1,1
24966957,2,1,1
24967142,2,1,1
24978524,2,1,1
24978365,2,1,1
25022299,2,1,1
25031220,2,1,1
25022377,2,1,1
24356815,2,1,1
25043199,2,1,1
25051205,2,1,1
25050863,2,1,1
25050664,2,1,1
25050526,2,1,1
25047862,2,1,1
25056939,2,1,1
25074241,2,1,1
24365775,2,1,1
25566939,2,1,1
25250731,2,1,1
25614880,2,1,1
23927983,2,1,1
24247406,2,1,1
24536511,2,1,1
23274105,2,1,1
25238344,2,1,1
25778484,2,1,1
24343292,2,1,1
23893666,2,1,1
24831002,2,1,1
25569511,2,1,1
25660633,2,1,1
25644449,2,1,1
24099915,2,1,1
25643414,2,1,1
24185839,2,1,1
23855034,2,1,1
24327217,2,1,1
24299826,2,1,1
25804669,2,1,1
25754826,2,1,1
25742805,2,1,1
25742833,2,1,1
26283924,2,1,1
24950167,2,1,1
25104287,2,1,1
24437235,2,1,1
24208814,2,1,1
24324175,2,1,1
24207866,2,1,1
26260345,2,1,1
24215868,3,1,1
24418208,2,1,1
24987378,2,1,1
25091457,2,1,1
26275888,2,1,1
25248600,2,1,1
25018273,2,1,1
23752965,3,1,1
24205031,3,1,1
25079816,2,1,1
24998513,2,1,1
25038542,2,1,1
25172781,2,1,1
